Policy_Id,Customer_ID,Premium_Amt,Total_Policy_Amt,Premium_Amt_Paid_TillDate,Next_Premium_Dt,Actual_Premium_Paid_Dt,Region
11288,638,20000,400000,16226.29,2008-01-15,2007-10-13,NORTH
11288,638,20000,400000,16226.29,2008-01-15,2007-11-12,NORTH
11288,638,20000,400000,16226.29,2008-01-15,2007-12-12,NORTH
11288,638,20000,400000,16226.29,2008-01-15,2008-01-11,NORTH
11289,638,15000,200000,13202.64,2016-07-12,2015-02-25,NORTH
11289,638,15000,200000,13202.64,2016-07-12,2015-03-27,NORTH
11289,638,15000,200000,13202.64,2016-07-12,2015-04-26,NORTH
11290,639,7500,1000000,2664.75,2017-07-30,2016-06-17,SOUTH
11291,640,15000,1000000,8910.27,2013-04-25,2012-12-09,EAST
11291,640,15000,1000000,8910.27,2013-04-25,2013-01-08,EAST
11292,641,10000,600000,6855.86,2006-07-16,2006-01-20,EAST
11292,641,10000,600000,6855.86,2006-07-16,2006-02-19,EAST
11293,641,7500,200000,2369.59,2009-11-10,2008-09-28,EAST
11293,641,7500,200000,2369.59,2009-11-10,2008-10-28,EAST
11294,641,7500,600000,3726.08,2011-02-04,2010-01-28,EAST
11294,641,7500,600000,3726.08,2011-02-04,2010-02-27,EAST
11294,641,7500,600000,3726.08,2011-02-04,2010-03-29,EAST
11294,641,7500,600000,3726.08,2011-02-04,2010-04-28,EAST
11295,642,10000,500000,5652.24,2007-07-11,2006-02-05,WEST
11295,642,10000,500000,5652.24,2007-07-11,2006-03-07,WEST
11296,643,7500,800000,1501.86,2016-01-30,2015-07-01,SOUTH
11297,643,20000,400000,16922.73,2021-05-05,2020-11-20,SOUTH
11297,643,20000,400000,16922.73,2021-05-05,2020-12-20,SOUTH
11298,644,25000,500000,7516.35,2006-11-10,2006-07-02,SOUTH
11298,644,25000,500000,7516.35,2006-11-10,2006-08-01,SOUTH
11298,644,25000,500000,7516.35,2006-11-10,2006-08-31,SOUTH
11299,644,25000,300000,12332.66,2011-07-05,2010-06-10,SOUTH
11299,644,25000,300000,12332.66,2011-07-05,2010-07-10,SOUTH
11299,644,25000,300000,12332.66,2011-07-05,2010-08-09,SOUTH
11300,644,25000,400000,8960.34,2009-08-08,2009-05-04,SOUTH
11300,644,25000,400000,8960.34,2009-08-08,2009-06-03,SOUTH
11301,645,20000,800000,17220.78,2014-12-27,2014-01-02,WEST
11301,645,20000,800000,17220.78,2014-12-27,2014-02-01,WEST
11302,645,7500,800000,5493.07,2010-03-03,2009-08-14,WEST
11302,645,7500,800000,5493.07,2010-03-03,2009-09-13,WEST
11302,645,7500,800000,5493.07,2010-03-03,2009-10-13,WEST
11303,646,15000,200000,9599.73,2017-12-03,2016-09-04,WEST
11303,646,15000,200000,9599.73,2017-12-03,2016-10-04,WEST
11303,646,15000,200000,9599.73,2017-12-03,2016-11-03,WEST
11303,646,15000,200000,9599.73,2017-12-03,2016-12-03,WEST
11304,647,10000,1000000,5788.82,2020-02-25,2019-10-25,SOUTH
11305,647,5000,1000000,3520.02,2016-08-19,2015-03-12,SOUTH
11305,647,5000,1000000,3520.02,2016-08-19,2015-04-11,SOUTH
11305,647,5000,1000000,3520.02,2016-08-19,2015-05-11,SOUTH
11305,647,5000,1000000,3520.02,2016-08-19,2015-06-10,SOUTH
11306,648,5000,800000,2490.69,2014-05-17,2013-07-23,WEST
11306,648,5000,800000,2490.69,2014-05-17,2013-08-22,WEST
11306,648,5000,800000,2490.69,2014-05-17,2013-09-21,WEST
11306,648,5000,800000,2490.69,2014-05-17,2013-10-21,WEST
11306,648,5000,800000,2490.69,2014-05-17,2013-11-20,WEST
11307,648,25000,1000000,18273.04,2021-10-07,2020-12-02,WEST
11308,649,20000,600000,16111.19,2008-04-25,2007-04-25,WEST
11308,649,20000,600000,16111.19,2008-04-25,2007-05-25,WEST
11308,649,20000,600000,16111.19,2008-04-25,2007-06-24,WEST
11308,649,20000,600000,16111.19,2008-04-25,2007-07-24,WEST
11309,650,12500,200000,3420.41,2021-10-17,2020-09-26,WEST
11310,651,15000,400000,10003.27,2011-05-25,2010-08-24,NORTH
11310,651,15000,400000,10003.27,2011-05-25,2010-09-23,NORTH
11311,651,5000,200000,3820.97,2014-03-01,2012-12-31,NORTH
11311,651,5000,200000,3820.97,2014-03-01,2013-01-30,NORTH
11312,652,15000,500000,5790.42,2017-03-13,2016-02-07,WEST
11313,653,25000,600000,15615.99,2018-04-08,2017-07-30,WEST
11314,653,5000,600000,3777.6,2007-04-14,2005-12-11,WEST
11314,653,5000,600000,3777.6,2007-04-14,2006-01-10,WEST
11314,653,5000,600000,3777.6,2007-04-14,2006-02-09,WEST
11314,653,5000,600000,3777.6,2007-04-14,2006-03-11,WEST
11314,653,5000,600000,3777.6,2007-04-14,2006-04-10,WEST
11315,653,5000,1000000,2262.45,2018-05-30,2017-11-29,WEST
11315,653,5000,1000000,2262.45,2018-05-30,2017-12-29,WEST
11316,654,20000,800000,8862.26,2014-09-06,2014-06-18,WEST
11317,654,25000,600000,21453.45,2015-07-21,2015-05-03,WEST
11317,654,25000,600000,21453.45,2015-07-21,2015-06-02,WEST
11317,654,25000,600000,21453.45,2015-07-21,2015-07-02,WEST
11317,654,25000,600000,21453.45,2015-07-21,2015-08-01,WEST
11318,654,7500,600000,1626.76,2020-06-04,2020-01-04,WEST
11319,655,25000,200000,12990.91,2012-09-28,2011-07-23,WEST
11319,655,25000,200000,12990.91,2012-09-28,2011-08-22,WEST
11320,655,10000,400000,3936.43,2013-07-22,2013-01-16,WEST
11320,655,10000,400000,3936.43,2013-07-22,2013-02-15,WEST
11320,655,10000,400000,3936.43,2013-07-22,2013-03-17,WEST
11320,655,10000,400000,3936.43,2013-07-22,2013-04-16,WEST
11321,656,20000,400000,15110.97,2016-07-08,2015-04-12,NORTH
11321,656,20000,400000,15110.97,2016-07-08,2015-05-12,NORTH
11322,657,10000,800000,7273.23,2018-01-01,2017-04-11,NORTH
11322,657,10000,800000,7273.23,2018-01-01,2017-05-11,NORTH
11322,657,10000,800000,7273.23,2018-01-01,2017-06-10,NORTH
11322,657,10000,800000,7273.23,2018-01-01,2017-07-10,NORTH
11322,657,10000,800000,7273.23,2018-01-01,2017-08-09,NORTH
11323,658,10000,600000,7179.02,2007-11-30,2006-12-30,SOUTH
11323,658,10000,600000,7179.02,2007-11-30,2007-01-29,SOUTH
11323,658,10000,600000,7179.02,2007-11-30,2007-02-28,SOUTH
11324,659,20000,200000,9684.91,2012-12-02,2011-11-11,SOUTH
11324,659,20000,200000,9684.91,2012-12-02,2011-12-11,SOUTH
11325,660,25000,500000,9631.91,2019-10-16,2019-05-06,NORTH
11325,660,25000,500000,9631.91,2019-10-16,2019-06-05,NORTH
11325,660,25000,500000,9631.91,2019-10-16,2019-07-05,NORTH
11325,660,25000,500000,9631.91,2019-10-16,2019-08-04,NORTH
11326,660,25000,500000,11325.61,2014-04-14,2012-11-12,NORTH
11326,660,25000,500000,11325.61,2014-04-14,2012-12-12,NORTH
11326,660,25000,500000,11325.61,2014-04-14,2013-01-11,NORTH
11326,660,25000,500000,11325.61,2014-04-14,2013-02-10,NORTH
11327,660,5000,200000,3036.46,2009-03-18,2008-10-12,NORTH
11327,660,5000,200000,3036.46,2009-03-18,2008-11-11,NORTH
11327,660,5000,200000,3036.46,2009-03-18,2008-12-11,NORTH
11327,660,5000,200000,3036.46,2009-03-18,2009-01-10,NORTH
11327,660,5000,200000,3036.46,2009-03-18,2009-02-09,NORTH
11328,661,15000,300000,9493.95,2012-05-13,2011-08-24,SOUTH
11328,661,15000,300000,9493.95,2012-05-13,2011-09-23,SOUTH
11328,661,15000,300000,9493.95,2012-05-13,2011-10-23,SOUTH
11328,661,15000,300000,9493.95,2012-05-13,2011-11-22,SOUTH
11328,661,15000,300000,9493.95,2012-05-13,2011-12-22,SOUTH
11329,661,5000,800000,4201.44,2010-06-17,2009-06-16,SOUTH
11329,661,5000,800000,4201.44,2010-06-17,2009-07-16,SOUTH
11329,661,5000,800000,4201.44,2010-06-17,2009-08-15,SOUTH
11330,661,20000,400000,8953.2,2011-10-26,2010-11-28,SOUTH
11330,661,20000,400000,8953.2,2011-10-26,2010-12-28,SOUTH
11330,661,20000,400000,8953.2,2011-10-26,2011-01-27,SOUTH
11330,661,20000,400000,8953.2,2011-10-26,2011-02-26,SOUTH
11331,662,25000,1000000,15734.85,2007-11-25,2007-04-29,SOUTH
11332,663,25000,200000,14589.78,2010-07-20,2010-01-16,SOUTH
11332,663,25000,200000,14589.78,2010-07-20,2010-02-15,SOUTH
11333,664,7500,1000000,6662.13,2006-09-23,2005-08-04,NORTH
11333,664,7500,1000000,6662.13,2006-09-23,2005-09-03,NORTH
11334,664,20000,1000000,6035.27,2010-07-14,2010-01-25,NORTH
11334,664,20000,1000000,6035.27,2010-07-14,2010-02-24,NORTH
11334,664,20000,1000000,6035.27,2010-07-14,2010-03-26,NORTH
11334,664,20000,1000000,6035.27,2010-07-14,2010-04-25,NORTH
11335,664,25000,600000,19663.79,2011-04-23,2010-06-20,NORTH
11336,665,7500,500000,5951.5,2017-10-15,2017-05-13,EAST
11336,665,7500,500000,5951.5,2017-10-15,2017-06-12,EAST
11336,665,7500,500000,5951.5,2017-10-15,2017-07-12,EAST
11336,665,7500,500000,5951.5,2017-10-15,2017-08-11,EAST
11336,665,7500,500000,5951.5,2017-10-15,2017-09-10,EAST
11337,665,15000,500000,5745.67,2015-03-05,2013-12-18,EAST
11337,665,15000,500000,5745.67,2015-03-05,2014-01-17,EAST
11337,665,15000,500000,5745.67,2015-03-05,2014-02-16,EAST
11338,666,10000,300000,5782.58,2015-04-15,2014-09-04,WEST
11338,666,10000,300000,5782.58,2015-04-15,2014-10-04,WEST
11338,666,10000,300000,5782.58,2015-04-15,2014-11-03,WEST
11339,666,10000,1000000,8903.79,2021-11-14,2020-07-19,WEST
11339,666,10000,1000000,8903.79,2021-11-14,2020-08-18,WEST
11339,666,10000,1000000,8903.79,2021-11-14,2020-09-17,WEST
11340,667,5000,600000,3479.24,2018-11-10,2017-12-26,EAST
11340,667,5000,600000,3479.24,2018-11-10,2018-01-25,EAST
11340,667,5000,600000,3479.24,2018-11-10,2018-02-24,EAST
11340,667,5000,600000,3479.24,2018-11-10,2018-03-26,EAST
11340,667,5000,600000,3479.24,2018-11-10,2018-04-25,EAST
11341,668,7500,800000,5267.21,2008-01-02,2007-05-09,SOUTH
11342,668,10000,600000,2372.41,2011-05-12,2010-01-09,SOUTH
11342,668,10000,600000,2372.41,2011-05-12,2010-02-08,SOUTH
11343,668,15000,500000,13008.22,2015-01-29,2014-10-28,SOUTH
11343,668,15000,500000,13008.22,2015-01-29,2014-11-27,SOUTH
11343,668,15000,500000,13008.22,2015-01-29,2014-12-27,SOUTH
11343,668,15000,500000,13008.22,2015-01-29,2015-01-26,SOUTH
11343,668,15000,500000,13008.22,2015-01-29,2015-02-25,SOUTH
11344,669,15000,800000,12406.34,2017-10-21,2017-07-24,SOUTH
11344,669,15000,800000,12406.34,2017-10-21,2017-08-23,SOUTH
11344,669,15000,800000,12406.34,2017-10-21,2017-09-22,SOUTH
11345,670,10000,200000,3932.63,2007-08-09,2006-06-07,WEST
11346,670,15000,500000,10394.29,2006-05-21,2005-08-14,WEST
11346,670,15000,500000,10394.29,2006-05-21,2005-09-13,WEST
11347,671,12500,400000,8600.55,2010-09-29,2009-10-29,EAST
11347,671,12500,400000,8600.55,2010-09-29,2009-11-28,EAST
11347,671,12500,400000,8600.55,2010-09-29,2009-12-28,EAST
11347,671,12500,400000,8600.55,2010-09-29,2010-01-27,EAST
11348,672,25000,600000,7524.08,2010-12-14,2010-03-21,SOUTH
11348,672,25000,600000,7524.08,2010-12-14,2010-04-20,SOUTH
11348,672,25000,600000,7524.08,2010-12-14,2010-05-20,SOUTH
11349,672,10000,1000000,8796.22,2020-06-15,2020-04-13,SOUTH
11349,672,10000,1000000,8796.22,2020-06-15,2020-05-13,SOUTH
11349,672,10000,1000000,8796.22,2020-06-15,2020-06-12,SOUTH
11349,672,10000,1000000,8796.22,2020-06-15,2020-07-12,SOUTH
11349,672,10000,1000000,8796.22,2020-06-15,2020-08-11,SOUTH
11350,673,25000,200000,6113.5,2019-03-15,2018-03-06,EAST
11351,674,15000,1000000,13390.7,2010-08-05,2009-05-14,NORTH
11352,674,12500,800000,5403.16,2005-12-29,2005-08-30,NORTH
11352,674,12500,800000,5403.16,2005-12-29,2005-09-29,NORTH
11352,674,12500,800000,5403.16,2005-12-29,2005-10-29,NORTH
11352,674,12500,800000,5403.16,2005-12-29,2005-11-28,NORTH
11353,675,20000,500000,9706.04,2019-03-03,2017-11-16,WEST
11353,675,20000,500000,9706.04,2019-03-03,2017-12-16,WEST
11353,675,20000,500000,9706.04,2019-03-03,2018-01-15,WEST
11354,676,7500,200000,3364.57,2008-09-15,2008-02-09,SOUTH
11354,676,7500,200000,3364.57,2008-09-15,2008-03-10,SOUTH
11354,676,7500,200000,3364.57,2008-09-15,2008-04-09,SOUTH
11355,676,5000,300000,2405.0,2011-03-08,2010-08-27,SOUTH
11356,676,20000,200000,10324.18,2013-07-08,2012-11-17,SOUTH
11356,676,20000,200000,10324.18,2013-07-08,2012-12-17,SOUTH
11357,677,15000,200000,3621.04,2011-09-23,2010-10-13,SOUTH
11357,677,15000,200000,3621.04,2011-09-23,2010-11-12,SOUTH
11357,677,15000,200000,3621.04,2011-09-23,2010-12-12,SOUTH
11357,677,15000,200000,3621.04,2011-09-23,2011-01-11,SOUTH
11358,678,15000,200000,6432.03,2008-12-13,2008-10-12,EAST
11358,678,15000,200000,6432.03,2008-12-13,2008-11-11,EAST
11359,678,15000,400000,3728.59,2006-12-27,2005-08-15,EAST
11359,678,15000,400000,3728.59,2006-12-27,2005-09-14,EAST
11359,678,15000,400000,3728.59,2006-12-27,2005-10-14,EAST
11360,679,12500,300000,4410.77,2020-03-11,2019-04-12,NORTH
11361,680,15000,400000,4857.75,2021-04-16,2020-04-28,NORTH
11361,680,15000,400000,4857.75,2021-04-16,2020-05-28,NORTH
11361,680,15000,400000,4857.75,2021-04-16,2020-06-27,NORTH
11361,680,15000,400000,4857.75,2021-04-16,2020-07-27,NORTH
11362,680,15000,300000,11599.45,2022-02-23,2020-11-04,NORTH
11362,680,15000,300000,11599.45,2022-02-23,2020-12-04,NORTH
11362,680,15000,300000,11599.45,2022-02-23,2021-01-03,NORTH
11362,680,15000,300000,11599.45,2022-02-23,2021-02-02,NORTH
11363,681,25000,200000,21349.34,2007-03-02,2005-11-14,NORTH
11363,681,25000,200000,21349.34,2007-03-02,2005-12-14,NORTH
11363,681,25000,200000,21349.34,2007-03-02,2006-01-13,NORTH
11363,681,25000,200000,21349.34,2007-03-02,2006-02-12,NORTH
11363,681,25000,200000,21349.34,2007-03-02,2006-03-14,NORTH
11364,682,7500,600000,2378.77,2013-09-20,2012-10-30,SOUTH
11365,682,15000,300000,12659.99,2017-03-08,2016-02-29,SOUTH
11365,682,15000,300000,12659.99,2017-03-08,2016-03-30,SOUTH
11366,683,5000,800000,1229.12,2014-08-30,2013-09-21,SOUTH
11366,683,5000,800000,1229.12,2014-08-30,2013-10-21,SOUTH
11366,683,5000,800000,1229.12,2014-08-30,2013-11-20,SOUTH
11366,683,5000,800000,1229.12,2014-08-30,2013-12-20,SOUTH
11367,683,7500,1000000,2488.79,2014-01-20,2013-03-15,SOUTH
11367,683,7500,1000000,2488.79,2014-01-20,2013-04-14,SOUTH
11367,683,7500,1000000,2488.79,2014-01-20,2013-05-14,SOUTH
11367,683,7500,1000000,2488.79,2014-01-20,2013-06-13,SOUTH
11368,684,12500,1000000,10459.6,2014-05-20,2013-01-14,WEST
11368,684,12500,1000000,10459.6,2014-05-20,2013-02-13,WEST
11368,684,12500,1000000,10459.6,2014-05-20,2013-03-15,WEST
11368,684,12500,1000000,10459.6,2014-05-20,2013-04-14,WEST
11368,684,12500,1000000,10459.6,2014-05-20,2013-05-14,WEST
11369,684,5000,800000,2121.94,2008-04-19,2007-03-21,WEST
11369,684,5000,800000,2121.94,2008-04-19,2007-04-20,WEST
11370,685,15000,600000,10947.7,2018-08-13,2017-11-25,SOUTH
11370,685,15000,600000,10947.7,2018-08-13,2017-12-25,SOUTH
11371,685,7500,500000,2539.72,2012-07-27,2011-05-04,SOUTH
11372,685,12500,200000,2708.55,2014-12-02,2014-01-25,SOUTH
11373,686,15000,500000,8224.95,2018-03-07,2017-08-03,EAST
11373,686,15000,500000,8224.95,2018-03-07,2017-09-02,EAST
11374,687,7500,200000,6183.49,2017-06-05,2016-10-31,WEST
11375,687,20000,400000,4671.38,2018-05-17,2017-03-05,WEST
11375,687,20000,400000,4671.38,2018-05-17,2017-04-04,WEST
11375,687,20000,400000,4671.38,2018-05-17,2017-05-04,WEST
11375,687,20000,400000,4671.38,2018-05-17,2017-06-03,WEST
11376,688,7500,400000,1775.29,2012-09-17,2011-10-18,SOUTH
11376,688,7500,400000,1775.29,2012-09-17,2011-11-17,SOUTH
11376,688,7500,400000,1775.29,2012-09-17,2011-12-17,SOUTH
11376,688,7500,400000,1775.29,2012-09-17,2012-01-16,SOUTH
11376,688,7500,400000,1775.29,2012-09-17,2012-02-15,SOUTH
11377,689,25000,300000,11489.42,2017-04-12,2016-05-27,NORTH
11377,689,25000,300000,11489.42,2017-04-12,2016-06-26,NORTH
11377,689,25000,300000,11489.42,2017-04-12,2016-07-26,NORTH
11377,689,25000,300000,11489.42,2017-04-12,2016-08-25,NORTH
11377,689,25000,300000,11489.42,2017-04-12,2016-09-24,NORTH
11378,689,12500,300000,4438.71,2011-03-24,2009-10-24,NORTH
11378,689,12500,300000,4438.71,2011-03-24,2009-11-23,NORTH
11379,689,7500,500000,4498.51,2007-02-02,2006-08-21,NORTH
11380,690,7500,800000,6352.64,2006-05-05,2006-01-06,SOUTH
11380,690,7500,800000,6352.64,2006-05-05,2006-02-05,SOUTH
11381,690,25000,1000000,22227.03,2011-01-08,2010-05-24,SOUTH
11381,690,25000,1000000,22227.03,2011-01-08,2010-06-23,SOUTH
11381,690,25000,1000000,22227.03,2011-01-08,2010-07-23,SOUTH
11382,690,25000,500000,7728.76,2010-05-07,2010-02-14,SOUTH
11382,690,25000,500000,7728.76,2010-05-07,2010-03-16,SOUTH
11382,690,25000,500000,7728.76,2010-05-07,2010-04-15,SOUTH
11382,690,25000,500000,7728.76,2010-05-07,2010-05-15,SOUTH
11382,690,25000,500000,7728.76,2010-05-07,2010-06-14,SOUTH
11383,691,10000,500000,5993.78,2020-01-24,2018-12-12,NORTH
11383,691,10000,500000,5993.78,2020-01-24,2019-01-11,NORTH
11383,691,10000,500000,5993.78,2020-01-24,2019-02-10,NORTH
11383,691,10000,500000,5993.78,2020-01-24,2019-03-12,NORTH
11384,691,20000,400000,13663.94,2010-05-02,2009-08-06,NORTH
11384,691,20000,400000,13663.94,2010-05-02,2009-09-05,NORTH
11385,691,10000,1000000,3326.48,2015-09-15,2014-04-12,NORTH
11385,691,10000,1000000,3326.48,2015-09-15,2014-05-12,NORTH
11385,691,10000,1000000,3326.48,2015-09-15,2014-06-11,NORTH
11385,691,10000,1000000,3326.48,2015-09-15,2014-07-11,NORTH
11385,691,10000,1000000,3326.48,2015-09-15,2014-08-10,NORTH
11386,692,20000,800000,4585.19,2019-03-07,2018-06-18,WEST
11386,692,20000,800000,4585.19,2019-03-07,2018-07-18,WEST
11386,692,20000,800000,4585.19,2019-03-07,2018-08-17,WEST
11386,692,20000,800000,4585.19,2019-03-07,2018-09-16,WEST
11386,692,20000,800000,4585.19,2019-03-07,2018-10-16,WEST
11387,692,20000,300000,12926.36,2008-02-26,2007-11-22,WEST
11387,692,20000,300000,12926.36,2008-02-26,2007-12-22,WEST
11387,692,20000,300000,12926.36,2008-02-26,2008-01-21,WEST
11388,693,7500,600000,2378.68,2016-07-31,2015-12-17,NORTH
11388,693,7500,600000,2378.68,2016-07-31,2016-01-16,NORTH
11388,693,7500,600000,2378.68,2016-07-31,2016-02-15,NORTH
11388,693,7500,600000,2378.68,2016-07-31,2016-03-16,NORTH
11389,694,20000,500000,11507.64,2020-10-31,2020-04-09,NORTH
11389,694,20000,500000,11507.64,2020-10-31,2020-05-09,NORTH
11389,694,20000,500000,11507.64,2020-10-31,2020-06-08,NORTH
11389,694,20000,500000,11507.64,2020-10-31,2020-07-08,NORTH
11389,694,20000,500000,11507.64,2020-10-31,2020-08-07,NORTH
11390,694,5000,1000000,2382.17,2018-02-13,2017-10-15,NORTH
11390,694,5000,1000000,2382.17,2018-02-13,2017-11-14,NORTH
11390,694,5000,1000000,2382.17,2018-02-13,2017-12-14,NORTH
11390,694,5000,1000000,2382.17,2018-02-13,2018-01-13,NORTH
11391,694,25000,500000,7224.51,2007-05-21,2006-12-10,NORTH
11391,694,25000,500000,7224.51,2007-05-21,2007-01-09,NORTH
11392,695,5000,300000,3915.83,2015-12-16,2015-09-28,SOUTH
11392,695,5000,300000,3915.83,2015-12-16,2015-10-28,SOUTH
11392,695,5000,300000,3915.83,2015-12-16,2015-11-27,SOUTH
11392,695,5000,300000,3915.83,2015-12-16,2015-12-27,SOUTH
11393,696,7500,500000,3447.23,2021-08-02,2020-07-23,EAST
11393,696,7500,500000,3447.23,2021-08-02,2020-08-22,EAST
11394,697,25000,200000,21338.27,2016-01-04,2014-12-01,NORTH
11394,697,25000,200000,21338.27,2016-01-04,2014-12-31,NORTH
11394,697,25000,200000,21338.27,2016-01-04,2015-01-30,NORTH
11394,697,25000,200000,21338.27,2016-01-04,2015-03-01,NORTH
11394,697,25000,200000,21338.27,2016-01-04,2015-03-31,NORTH
11395,697,10000,200000,2099.48,2010-09-06,2009-09-20,NORTH
11395,697,10000,200000,2099.48,2010-09-06,2009-10-20,NORTH
11396,697,7500,400000,2553.41,2013-06-20,2012-08-28,NORTH
11397,698,7500,400000,1834.16,2014-08-25,2013-10-11,EAST
11397,698,7500,400000,1834.16,2014-08-25,2013-11-10,EAST
11397,698,7500,400000,1834.16,2014-08-25,2013-12-10,EAST
11397,698,7500,400000,1834.16,2014-08-25,2014-01-09,EAST
11397,698,7500,400000,1834.16,2014-08-25,2014-02-08,EAST
11398,698,10000,800000,5072.1,2020-03-30,2019-01-26,EAST
11398,698,10000,800000,5072.1,2020-03-30,2019-02-25,EAST
11399,698,15000,600000,8846.96,2007-02-15,2006-07-23,EAST
11399,698,15000,600000,8846.96,2007-02-15,2006-08-22,EAST
11399,698,15000,600000,8846.96,2007-02-15,2006-09-21,EAST
11399,698,15000,600000,8846.96,2007-02-15,2006-10-21,EAST
11399,698,15000,600000,8846.96,2007-02-15,2006-11-20,EAST
11400,699,5000,800000,2434.73,2012-05-18,2012-02-15,NORTH
11400,699,5000,800000,2434.73,2012-05-18,2012-03-16,NORTH
11400,699,5000,800000,2434.73,2012-05-18,2012-04-15,NORTH
11401,700,7500,800000,3444.45,2019-06-28,2018-11-16,SOUTH
11401,700,7500,800000,3444.45,2019-06-28,2018-12-16,SOUTH
11401,700,7500,800000,3444.45,2019-06-28,2019-01-15,SOUTH
11401,700,7500,800000,3444.45,2019-06-28,2019-02-14,SOUTH
11402,700,7500,200000,1517.96,2008-01-11,2007-05-01,SOUTH
11403,700,5000,1000000,3667.62,2014-03-03,2013-09-10,SOUTH
11403,700,5000,1000000,3667.62,2014-03-03,2013-10-10,SOUTH
11403,700,5000,1000000,3667.62,2014-03-03,2013-11-09,SOUTH
