Policy_Type_Id,Policy_Type,Policy_Type_Desc,Policy_Id,Policy_Name,Customer_ID,Premium_Amt,Policy_Term,Policy_Start_Dt,Policy_End_Dt,Next_Premium_Dt,Actual_Premium_Paid_Dt,Total_Policy_Amt,Premium_Amt_Paid_TillDate,Region
PT004,Health,Health insurance policy,10688,Health Policy 10688,344,7500,Monthly,2009-02-24,2010-02-24,2010-01-01,2009-12-02,600000,6452.61,WEST
PT003,Term,Term life insurance policy,10689,Term Policy 10689,345,7500,Quarterly,2005-06-22,2007-06-22,2006-10-13,2006-09-13,300000,3569.54,WEST
PT002,WholeLife,Whole life insurance policy,10690,WholeLife Policy 10690,346,5000,Monthly,2006-07-23,2007-07-23,2007-01-24,2006-12-25,500000,2592.58,EAST
PT004,Health,Health insurance policy,10691,Health Policy 10691,346,15000,Annual,2007-04-02,2012-03-31,2008-06-07,2008-05-08,300000,10879.66,EAST
PT001,Auto,Auto insurance policy,10692,Auto Policy 10692,346,12500,Monthly,2018-07-14,2019-07-14,2018-09-22,2018-08-23,500000,3462.81,EAST
PT001,Auto,Auto insurance policy,10693,Auto Policy 10693,347,25000,Monthly,2007-12-19,2008-12-18,2008-07-03,2008-06-03,200000,7496.12,EAST
PT005,Home,Home insurance policy,10694,Home Policy 10694,348,25000,Monthly,2005-04-21,2006-04-21,2006-03-24,2006-02-22,200000,17882.3,EAST
PT003,Term,Term life insurance policy,10695,Term Policy 10695,348,7500,Monthly,2020-11-13,2021-11-13,2021-09-14,2021-08-15,300000,5488.28,EAST
PT004,Health,Health insurance policy,10696,Health Policy 10696,348,10000,Quarterly,2008-08-29,2010-08-29,2009-01-15,2008-12-16,500000,3706.66,EAST
PT003,Term,Term life insurance policy,10697,Term Policy 10697,349,5000,Annual,2019-01-28,2024-01-27,2020-05-24,2020-04-24,200000,1155.84,WEST
PT005,Home,Home insurance policy,10698,Home Policy 10698,349,15000,Monthly,2011-08-28,2012-08-27,2012-05-26,2012-04-26,1000000,4489.27,WEST
PT002,WholeLife,Whole life insurance policy,10699,WholeLife Policy 10699,349,12500,Monthly,2005-07-16,2006-07-16,2005-11-28,2005-10-29,500000,5591.46,WEST
PT002,WholeLife,Whole life insurance policy,10700,WholeLife Policy 10700,350,20000,Quarterly,2020-05-08,2022-05-08,2021-09-01,2021-08-02,800000,16622.61,SOUTH
PT004,Health,Health insurance policy,10701,Health Policy 10701,350,7500,Monthly,2008-10-21,2009-10-21,2009-05-13,2009-04-13,200000,3375.87,SOUTH
PT003,Term,Term life insurance policy,10702,Term Policy 10702,351,5000,Quarterly,2007-08-28,2009-08-27,2008-08-31,2008-08-01,200000,1528.86,SOUTH
PT004,Health,Health insurance policy,10703,Health Policy 10703,351,15000,Quarterly,2016-11-24,2018-11-24,2018-01-05,2017-12-06,300000,7465.07,SOUTH
PT003,Term,Term life insurance policy,10704,Term Policy 10704,351,10000,Quarterly,2019-01-06,2021-01-05,2019-07-23,2019-06-23,200000,8413.64,SOUTH
PT003,Term,Term life insurance policy,10705,Term Policy 10705,352,25000,Annual,2010-12-15,2015-12-14,2012-03-22,2012-02-21,200000,5038.13,EAST
PT002,WholeLife,Whole life insurance policy,10706,WholeLife Policy 10706,352,10000,Monthly,2019-09-17,2020-09-16,2020-06-02,2020-05-03,300000,5126.87,EAST
PT004,Health,Health insurance policy,10707,Health Policy 10707,352,15000,Monthly,2006-07-06,2007-07-06,2007-09-11,2007-08-12,500000,5924.0,EAST
PT003,Term,Term life insurance policy,10708,Term Policy 10708,353,25000,Monthly,2007-11-11,2008-11-10,2008-07-08,2008-06-08,500000,10588.03,WEST
PT004,Health,Health insurance policy,10709,Health Policy 10709,354,15000,Quarterly,2020-07-21,2022-07-21,2021-08-10,2021-07-11,1000000,6501.38,NORTH
PT002,WholeLife,Whole life insurance policy,10710,WholeLife Policy 10710,354,15000,Quarterly,2013-08-06,2015-08-06,2014-07-07,2014-06-07,500000,8604.59,NORTH
PT005,Home,Home insurance policy,10711,Home Policy 10711,355,5000,Quarterly,2010-03-01,2012-02-29,2011-05-01,2011-04-01,600000,2476.44,WEST
PT005,Home,Home insurance policy,10712,Home Policy 10712,355,7500,Annual,2020-07-22,2025-07-21,2020-11-03,2020-10-04,800000,2734.76,WEST
PT001,Auto,Auto insurance policy,10713,Auto Policy 10713,355,10000,Monthly,2009-07-24,2010-07-24,2010-05-22,2010-04-22,600000,8703.31,WEST
PT001,Auto,Auto insurance policy,10714,Auto Policy 10714,356,25000,Quarterly,2012-11-01,2014-11-01,2014-03-19,2014-02-17,1000000,18626.32,NORTH
PT003,Term,Term life insurance policy,10715,Term Policy 10715,357,25000,Monthly,2015-04-30,2016-04-29,2016-04-06,2016-03-07,1000000,22006.84,SOUTH
PT002,WholeLife,Whole life insurance policy,10716,WholeLife Policy 10716,358,5000,Monthly,2009-09-23,2010-09-23,2010-01-31,2010-01-01,800000,1410.33,EAST
PT002,WholeLife,Whole life insurance policy,10717,WholeLife Policy 10717,358,5000,Annual,2013-06-20,2018-06-19,2014-03-24,2014-02-22,800000,2300.89,EAST
PT001,Auto,Auto insurance policy,10718,Auto Policy 10718,359,5000,Annual,2019-11-13,2024-11-11,2021-03-15,2021-02-13,500000,3078.74,EAST
PT002,WholeLife,Whole life insurance policy,10719,WholeLife Policy 10719,359,10000,Monthly,2005-09-05,2006-09-05,2005-12-14,2005-11-14,300000,3715.32,EAST
PT001,Auto,Auto insurance policy,10720,Auto Policy 10720,359,7500,Quarterly,2017-10-07,2019-10-07,2018-03-09,2018-02-07,1000000,3966.26,EAST
PT005,Home,Home insurance policy,10721,Home Policy 10721,360,12500,Quarterly,2020-09-01,2022-09-01,2021-11-04,2021-10-05,500000,5451.7,WEST
PT001,Auto,Auto insurance policy,10722,Auto Policy 10722,361,7500,Monthly,2011-06-08,2012-06-07,2012-10-31,2012-10-01,200000,4872.88,WEST
PT005,Home,Home insurance policy,10723,Home Policy 10723,361,7500,Annual,2008-11-22,2013-11-21,2009-08-11,2009-07-12,200000,5871.57,WEST
PT004,Health,Health insurance policy,10724,Health Policy 10724,361,25000,Annual,2017-06-06,2022-06-05,2018-11-18,2018-10-19,400000,15011.14,WEST
PT002,WholeLife,Whole life insurance policy,10725,WholeLife Policy 10725,362,10000,Monthly,2014-07-03,2015-07-03,2015-05-26,2015-04-26,200000,4642.92,NORTH
PT002,WholeLife,Whole life insurance policy,10726,WholeLife Policy 10726,362,15000,Quarterly,2009-10-02,2011-10-02,2010-03-23,2010-02-21,200000,7119.06,NORTH
PT005,Home,Home insurance policy,10727,Home Policy 10727,363,25000,Monthly,2018-07-28,2019-07-28,2019-05-23,2019-04-23,800000,13354.78,WEST
PT004,Health,Health insurance policy,10728,Health Policy 10728,363,5000,Monthly,2013-07-14,2014-07-14,2014-03-21,2014-02-19,1000000,3263.27,WEST
PT002,WholeLife,Whole life insurance policy,10729,WholeLife Policy 10729,363,5000,Monthly,2011-01-21,2012-01-21,2011-09-23,2011-08-24,200000,3111.17,WEST
PT001,Auto,Auto insurance policy,10730,Auto Policy 10730,364,7500,Quarterly,2010-05-17,2012-05-16,2010-09-08,2010-08-09,600000,1842.93,NORTH
PT005,Home,Home insurance policy,10731,Home Policy 10731,364,7500,Quarterly,2005-03-31,2007-03-31,2005-09-10,2005-08-11,600000,4851.54,NORTH
PT002,WholeLife,Whole life insurance policy,10732,WholeLife Policy 10732,365,15000,Monthly,2011-01-15,2012-01-15,2011-04-07,2011-03-08,600000,8919.26,NORTH
PT001,Auto,Auto insurance policy,10733,Auto Policy 10733,366,5000,Quarterly,2006-01-29,2008-01-29,2006-04-03,2006-03-04,400000,4431.9,WEST
PT003,Term,Term life insurance policy,10734,Term Policy 10734,366,7500,Annual,2013-12-06,2018-12-05,2015-02-23,2015-01-24,400000,3550.87,WEST
PT002,WholeLife,Whole life insurance policy,10735,WholeLife Policy 10735,367,5000,Annual,2020-10-05,2025-10-04,2021-06-30,2021-05-31,400000,4137.79,EAST
PT005,Home,Home insurance policy,10736,Home Policy 10736,367,25000,Annual,2007-04-08,2012-04-06,2007-08-22,2007-07-23,1000000,5414.49,EAST
PT004,Health,Health insurance policy,10737,Health Policy 10737,368,10000,Monthly,2018-02-25,2019-02-25,2018-07-12,2018-06-12,300000,6776.62,WEST
PT001,Auto,Auto insurance policy,10738,Auto Policy 10738,368,20000,Monthly,2019-01-15,2020-01-15,2020-06-10,2020-05-11,300000,7019.06,WEST
PT002,WholeLife,Whole life insurance policy,10739,WholeLife Policy 10739,369,15000,Annual,2008-08-12,2013-08-11,2009-08-18,2009-07-19,800000,9839.65,NORTH
PT003,Term,Term life insurance policy,10740,Term Policy 10740,369,10000,Monthly,2015-01-14,2016-01-14,2015-09-15,2015-08-16,400000,6364.3,NORTH
PT004,Health,Health insurance policy,10741,Health Policy 10741,369,25000,Annual,2005-11-24,2010-11-23,2006-08-09,2006-07-10,800000,9184.44,NORTH
PT005,Home,Home insurance policy,10742,Home Policy 10742,370,15000,Monthly,2006-09-07,2007-09-07,2007-07-18,2007-06-18,800000,4022.76,EAST
PT001,Auto,Auto insurance policy,10743,Auto Policy 10743,370,15000,Quarterly,2008-03-14,2010-03-14,2009-06-25,2009-05-26,1000000,11205.18,EAST
PT001,Auto,Auto insurance policy,10744,Auto Policy 10744,370,12500,Monthly,2016-03-11,2017-03-11,2016-08-04,2016-07-05,400000,10672.99,EAST
PT001,Auto,Auto insurance policy,10745,Auto Policy 10745,371,10000,Annual,2011-04-14,2016-04-12,2011-07-28,2011-06-28,400000,2497.94,EAST
PT004,Health,Health insurance policy,10746,Health Policy 10746,372,10000,Quarterly,2010-10-15,2012-10-14,2012-03-06,2012-02-05,1000000,5094.32,SOUTH
PT002,WholeLife,Whole life insurance policy,10747,WholeLife Policy 10747,372,12500,Annual,2007-10-13,2012-10-11,2008-06-15,2008-05-16,200000,10016.28,SOUTH
PT004,Health,Health insurance policy,10748,Health Policy 10748,372,20000,Annual,2014-03-05,2019-03-04,2014-12-15,2014-11-15,300000,9134.25,SOUTH
PT003,Term,Term life insurance policy,10749,Term Policy 10749,373,20000,Monthly,2013-05-20,2014-05-20,2014-04-04,2014-03-05,500000,10301.29,WEST
PT001,Auto,Auto insurance policy,10750,Auto Policy 10750,373,5000,Annual,2018-12-03,2023-12-02,2020-03-11,2020-02-10,800000,1856.86,WEST
PT005,Home,Home insurance policy,10751,Home Policy 10751,373,25000,Monthly,2005-03-07,2006-03-07,2005-10-01,2005-09-01,200000,11576.88,WEST
PT004,Health,Health insurance policy,10752,Health Policy 10752,374,12500,Monthly,2006-08-21,2007-08-21,2007-06-13,2007-05-14,1000000,8355.07,EAST
PT003,Term,Term life insurance policy,10753,Term Policy 10753,374,20000,Quarterly,2015-06-14,2017-06-13,2016-11-15,2016-10-16,600000,15456.06,EAST
PT001,Auto,Auto insurance policy,10754,Auto Policy 10754,374,20000,Monthly,2006-12-05,2007-12-05,2008-05-17,2008-04-17,200000,17433.67,EAST
PT004,Health,Health insurance policy,10755,Health Policy 10755,375,10000,Quarterly,2009-06-23,2011-06-23,2010-01-31,2010-01-01,200000,4396.96,EAST
PT005,Home,Home insurance policy,10756,Home Policy 10756,375,20000,Monthly,2015-11-28,2016-11-27,2016-09-26,2016-08-27,800000,5600.57,EAST
PT001,Auto,Auto insurance policy,10757,Auto Policy 10757,376,12500,Monthly,2017-03-24,2018-03-24,2018-04-15,2018-03-16,300000,4367.86,EAST
PT005,Home,Home insurance policy,10758,Home Policy 10758,376,25000,Annual,2005-09-14,2010-09-13,2005-12-14,2005-11-14,500000,21388.04,EAST
PT004,Health,Health insurance policy,10759,Health Policy 10759,377,5000,Monthly,2015-08-15,2016-08-14,2016-12-31,2016-12-01,300000,1080.3,WEST
PT004,Health,Health insurance policy,10760,Health Policy 10760,377,20000,Quarterly,2011-01-20,2013-01-19,2011-05-02,2011-04-02,300000,5984.33,WEST
PT004,Health,Health insurance policy,10761,Health Policy 10761,378,25000,Quarterly,2006-11-01,2008-10-31,2007-08-19,2007-07-20,800000,20247.56,NORTH
PT005,Home,Home insurance policy,10762,Home Policy 10762,378,10000,Annual,2009-10-20,2014-10-19,2011-02-17,2011-01-18,300000,2376.2,NORTH
PT003,Term,Term life insurance policy,10763,Term Policy 10763,379,7500,Monthly,2011-08-30,2012-08-29,2012-05-30,2012-04-30,400000,4028.53,WEST
PT005,Home,Home insurance policy,10764,Home Policy 10764,379,20000,Monthly,2020-06-13,2021-06-13,2021-02-09,2021-01-10,500000,16776.37,WEST
PT004,Health,Health insurance policy,10765,Health Policy 10765,380,25000,Annual,2005-03-23,2010-03-22,2005-08-31,2005-08-01,600000,6361.65,NORTH
PT005,Home,Home insurance policy,10766,Home Policy 10766,380,10000,Monthly,2018-10-30,2019-10-30,2020-02-23,2020-01-24,800000,8572.78,NORTH
PT003,Term,Term life insurance policy,10767,Term Policy 10767,380,12500,Monthly,2005-04-27,2006-04-27,2006-03-08,2006-02-06,300000,10062.64,NORTH
PT004,Health,Health insurance policy,10768,Health Policy 10768,381,20000,Annual,2010-11-23,2015-11-22,2011-09-09,2011-08-10,200000,17206.53,WEST
PT004,Health,Health insurance policy,10769,Health Policy 10769,382,5000,Annual,2019-05-02,2024-04-30,2019-10-20,2019-09-20,200000,3609.98,EAST
PT004,Health,Health insurance policy,10770,Health Policy 10770,383,25000,Annual,2020-08-15,2025-08-14,2021-08-17,2021-07-18,300000,11607.24,EAST
PT002,WholeLife,Whole life insurance policy,10771,WholeLife Policy 10771,384,15000,Annual,2009-04-15,2014-04-14,2009-12-20,2009-11-20,200000,11544.68,WEST
PT001,Auto,Auto insurance policy,10772,Auto Policy 10772,384,15000,Quarterly,2011-10-10,2013-10-09,2013-02-25,2013-01-26,1000000,4309.83,WEST
PT004,Health,Health insurance policy,10773,Health Policy 10773,385,10000,Quarterly,2014-04-15,2016-04-14,2015-08-12,2015-07-13,400000,5797.27,EAST
PT005,Home,Home insurance policy,10774,Home Policy 10774,385,7500,Monthly,2012-07-14,2013-07-14,2013-04-19,2013-03-20,500000,3458.89,EAST
PT005,Home,Home insurance policy,10775,Home Policy 10775,386,12500,Annual,2008-08-25,2013-08-24,2009-03-18,2009-02-16,500000,9894.55,SOUTH
PT004,Health,Health insurance policy,10776,Health Policy 10776,386,20000,Quarterly,2019-03-23,2021-03-22,2020-08-27,2020-07-28,600000,15997.96,SOUTH
PT001,Auto,Auto insurance policy,10777,Auto Policy 10777,386,20000,Monthly,2007-05-01,2008-04-30,2008-05-10,2008-04-10,200000,17054.95,SOUTH
PT004,Health,Health insurance policy,10778,Health Policy 10778,387,5000,Annual,2018-12-29,2023-12-28,2019-10-12,2019-09-12,800000,2761.77,SOUTH
PT003,Term,Term life insurance policy,10779,Term Policy 10779,388,7500,Monthly,2014-06-08,2015-06-08,2015-03-27,2015-02-25,1000000,4395.84,EAST
PT002,WholeLife,Whole life insurance policy,10780,WholeLife Policy 10780,389,10000,Monthly,2015-07-14,2016-07-13,2016-12-22,2016-11-22,1000000,5247.63,SOUTH
PT004,Health,Health insurance policy,10781,Health Policy 10781,390,25000,Quarterly,2005-03-04,2007-03-04,2006-01-17,2005-12-18,300000,9963.08,EAST
PT003,Term,Term life insurance policy,10782,Term Policy 10782,390,20000,Quarterly,2011-11-24,2013-11-23,2012-01-25,2011-12-26,300000,16602.62,EAST
PT004,Health,Health insurance policy,10783,Health Policy 10783,390,5000,Monthly,2005-09-25,2006-09-25,2007-01-02,2006-12-03,300000,2310.42,EAST
PT005,Home,Home insurance policy,10784,Home Policy 10784,391,7500,Quarterly,2012-02-14,2014-02-13,2012-11-20,2012-10-21,600000,2769.61,SOUTH
PT004,Health,Health insurance policy,10785,Health Policy 10785,391,20000,Annual,2009-04-28,2014-04-27,2010-08-25,2010-07-26,500000,4722.13,SOUTH
PT005,Home,Home insurance policy,10786,Home Policy 10786,391,20000,Monthly,2014-08-17,2015-08-17,2015-10-23,2015-09-23,500000,6432.04,SOUTH
PT005,Home,Home insurance policy,10787,Home Policy 10787,392,7500,Quarterly,2008-07-21,2010-07-21,2009-09-17,2009-08-18,200000,5706.15,EAST
PT005,Home,Home insurance policy,10788,Home Policy 10788,392,15000,Annual,2007-08-28,2012-08-26,2008-05-14,2008-04-14,1000000,11851.82,EAST
PT003,Term,Term life insurance policy,10789,Term Policy 10789,393,10000,Monthly,2017-05-27,2018-05-27,2017-09-11,2017-08-12,300000,2652.86,WEST
PT004,Health,Health insurance policy,10790,Health Policy 10790,393,25000,Annual,2005-04-05,2010-04-04,2005-08-21,2005-07-22,600000,5486.82,WEST
PT005,Home,Home insurance policy,10791,Home Policy 10791,393,12500,Annual,2006-10-08,2011-10-07,2007-12-22,2007-11-22,200000,8923.98,WEST
PT003,Term,Term life insurance policy,10792,Term Policy 10792,394,20000,Monthly,2009-03-09,2010-03-09,2009-10-07,2009-09-07,300000,6713.6,NORTH
PT002,WholeLife,Whole life insurance policy,10793,WholeLife Policy 10793,394,20000,Quarterly,2013-06-25,2015-06-25,2014-01-11,2013-12-12,200000,5161.49,NORTH
PT001,Auto,Auto insurance policy,10794,Auto Policy 10794,395,25000,Annual,2019-04-27,2024-04-25,2019-08-21,2019-07-22,200000,13034.74,EAST
PT001,Auto,Auto insurance policy,10795,Auto Policy 10795,396,10000,Monthly,2007-05-28,2008-05-27,2008-10-27,2008-09-27,400000,3264.39,WEST
PT001,Auto,Auto insurance policy,10796,Auto Policy 10796,396,25000,Quarterly,2016-02-01,2018-01-31,2016-10-18,2016-09-18,300000,6761.76,WEST
PT001,Auto,Auto insurance policy,10797,Auto Policy 10797,396,12500,Monthly,2014-04-13,2015-04-13,2014-07-21,2014-06-21,800000,4340.09,WEST
PT004,Health,Health insurance policy,10798,Health Policy 10798,397,12500,Annual,2012-01-13,2017-01-11,2012-06-03,2012-05-04,1000000,4073.31,EAST
PT001,Auto,Auto insurance policy,10799,Auto Policy 10799,397,15000,Annual,2009-01-03,2014-01-02,2010-01-08,2009-12-09,800000,11975.49,EAST
PT003,Term,Term life insurance policy,10800,Term Policy 10800,398,15000,Quarterly,2012-10-11,2014-10-11,2013-09-15,2013-08-16,600000,3052.65,EAST
