Transaction_SK,Policy_Id,Customer_ID,Premium_Amt,Total_Policy_Amt,Premium_Amt_Paid_TillDate,Next_Premium_Dt,Actual_Premium_Paid_Dt,Region,Is_Late,Late_Fee,Customer_SK,Policy_SK,Address_SK
251,10090,46,7500,800000,1783.64,2016-05-20,2016-03-29,EAST,False,0.0,46.0,90.0,46.0
252,10090,46,7500,800000,1783.64,2016-05-20,2016-04-28,EAST,False,0.0,46.0,90.0,46.0
253,10090,46,7500,800000,1783.64,2016-05-20,2016-05-28,EAST,True,150.0,46.0,90.0,46.0
254,10091,47,10000,400000,7636.08,2010-09-23,2009-09-13,SOUTH,False,0.0,47.0,91.0,47.0
255,10091,47,10000,400000,7636.08,2010-09-23,2009-10-13,SOUTH,False,0.0,47.0,91.0,47.0
256,10091,47,10000,400000,7636.08,2010-09-23,2009-11-12,SOUTH,False,0.0,47.0,91.0,47.0
257,10092,47,20000,200000,6462.43,2006-11-21,2005-12-21,SOUTH,False,0.0,47.0,92.0,47.0
258,10092,47,20000,200000,6462.43,2006-11-21,2006-01-20,SOUTH,False,0.0,47.0,92.0,47.0
259,10092,47,20000,200000,6462.43,2006-11-21,2006-02-19,SOUTH,False,0.0,47.0,92.0,47.0
260,10093,48,5000,300000,2556.87,2017-09-22,2016-07-20,WEST,False,0.0,48.0,93.0,48.0
261,10093,48,5000,300000,2556.87,2017-09-22,2016-08-19,WEST,False,0.0,48.0,93.0,48.0
262,10094,49,20000,800000,8559.59,2015-10-27,2014-05-26,NORTH,False,0.0,49.0,94.0,49.0
263,10095,49,5000,300000,2444.08,2013-07-06,2012-04-25,NORTH,False,0.0,49.0,95.0,49.0
264,10096,49,5000,500000,2695.43,2014-05-29,2013-06-04,NORTH,False,0.0,49.0,96.0,49.0
265,10096,49,5000,500000,2695.43,2014-05-29,2013-07-04,NORTH,False,0.0,49.0,96.0,49.0
266,10096,49,5000,500000,2695.43,2014-05-29,2013-08-03,NORTH,False,0.0,49.0,96.0,49.0
267,10096,49,5000,500000,2695.43,2014-05-29,2013-09-02,NORTH,False,0.0,49.0,96.0,49.0
268,10097,50,12500,300000,5767.99,2010-07-22,2009-11-06,WEST,False,0.0,50.0,97.0,50.0
269,10097,50,12500,300000,5767.99,2010-07-22,2009-12-06,WEST,False,0.0,50.0,97.0,50.0
270,10098,50,10000,400000,4351.24,2009-10-20,2009-05-10,WEST,False,0.0,50.0,98.0,50.0
271,10099,51,7500,200000,3944.06,2007-09-12,2006-05-04,SOUTH,False,0.0,51.0,99.0,51.0
272,10099,51,7500,200000,3944.06,2007-09-12,2006-06-03,SOUTH,False,0.0,51.0,99.0,51.0
273,10099,51,7500,200000,3944.06,2007-09-12,2006-07-03,SOUTH,False,0.0,51.0,99.0,51.0
274,10099,51,7500,200000,3944.06,2007-09-12,2006-08-02,SOUTH,False,0.0,51.0,99.0,51.0
275,10099,51,7500,200000,3944.06,2007-09-12,2006-09-01,SOUTH,False,0.0,51.0,99.0,51.0
276,10100,52,10000,600000,7526.83,2013-02-02,2012-09-15,SOUTH,False,0.0,52.0,100.0,52.0
277,10100,52,10000,600000,7526.83,2013-02-02,2012-10-15,SOUTH,False,0.0,52.0,100.0,52.0
278,10100,52,10000,600000,7526.83,2013-02-02,2012-11-14,SOUTH,False,0.0,52.0,100.0,52.0
279,10101,52,15000,1000000,3907.98,2009-04-19,2008-10-24,SOUTH,False,0.0,52.0,101.0,52.0
280,10102,53,12500,1000000,4942.75,2010-09-01,2009-11-09,NORTH,False,0.0,53.0,102.0,53.0
281,10102,53,12500,1000000,4942.75,2010-09-01,2009-12-09,NORTH,False,0.0,53.0,102.0,53.0
282,10102,53,12500,1000000,4942.75,2010-09-01,2010-01-08,NORTH,False,0.0,53.0,102.0,53.0
283,10103,53,10000,500000,3556.85,2011-07-05,2010-07-14,NORTH,False,0.0,53.0,103.0,53.0
284,10103,53,10000,500000,3556.85,2011-07-05,2010-08-13,NORTH,False,0.0,53.0,103.0,53.0
285,10103,53,10000,500000,3556.85,2011-07-05,2010-09-12,NORTH,False,0.0,53.0,103.0,53.0
286,10104,53,5000,500000,1140.21,2008-07-26,2008-05-05,NORTH,False,0.0,53.0,104.0,53.0
287,10104,53,5000,500000,1140.21,2008-07-26,2008-06-04,NORTH,False,0.0,53.0,104.0,53.0
288,10104,53,5000,500000,1140.21,2008-07-26,2008-07-04,NORTH,False,0.0,53.0,104.0,53.0
289,10104,53,5000,500000,1140.21,2008-07-26,2008-08-03,NORTH,True,100.0,53.0,104.0,53.0
290,10105,54,15000,500000,11502.02,2006-08-04,2005-10-03,NORTH,False,0.0,54.0,105.0,54.0
291,10106,54,7500,200000,5453.66,2016-02-04,2015-02-24,NORTH,False,0.0,54.0,106.0,54.0
292,10106,54,7500,200000,5453.66,2016-02-04,2015-03-26,NORTH,False,0.0,54.0,106.0,54.0
293,10106,54,7500,200000,5453.66,2016-02-04,2015-04-25,NORTH,False,0.0,54.0,106.0,54.0
294,10107,55,10000,400000,6533.48,2010-05-22,2009-11-21,NORTH,False,0.0,55.0,107.0,55.0
295,10107,55,10000,400000,6533.48,2010-05-22,2009-12-21,NORTH,False,0.0,55.0,107.0,55.0
296,10107,55,10000,400000,6533.48,2010-05-22,2010-01-20,NORTH,False,0.0,55.0,107.0,55.0
297,10107,55,10000,400000,6533.48,2010-05-22,2010-02-19,NORTH,False,0.0,55.0,107.0,55.0
298,10108,55,20000,400000,13846.26,2005-09-30,2005-05-11,NORTH,False,0.0,55.0,108.0,55.0
299,10109,55,12500,500000,3712.96,2019-05-04,2018-02-03,NORTH,False,0.0,55.0,109.0,55.0
300,10109,55,12500,500000,3712.96,2019-05-04,2018-03-05,NORTH,False,0.0,55.0,109.0,55.0
301,10110,56,20000,500000,12867.63,2010-04-20,2009-02-24,SOUTH,False,0.0,56.0,110.0,56.0
302,10111,56,10000,600000,4076.13,2013-11-03,2013-08-19,SOUTH,False,0.0,56.0,111.0,56.0
303,10111,56,10000,600000,4076.13,2013-11-03,2013-09-18,SOUTH,False,0.0,56.0,111.0,56.0
304,10111,56,10000,600000,4076.13,2013-11-03,2013-10-18,SOUTH,False,0.0,56.0,111.0,56.0
305,10111,56,10000,600000,4076.13,2013-11-03,2013-11-17,SOUTH,True,200.0,56.0,111.0,56.0
306,10111,56,10000,600000,4076.13,2013-11-03,2013-12-17,SOUTH,True,200.0,56.0,111.0,56.0
307,10112,56,15000,600000,5175.04,2021-12-07,2020-08-28,SOUTH,False,0.0,56.0,112.0,56.0
308,10112,56,15000,600000,5175.04,2021-12-07,2020-09-27,SOUTH,False,0.0,56.0,112.0,56.0
309,10112,56,15000,600000,5175.04,2021-12-07,2020-10-27,SOUTH,False,0.0,56.0,112.0,56.0
310,10112,56,15000,600000,5175.04,2021-12-07,2020-11-26,SOUTH,False,0.0,56.0,112.0,56.0
311,10112,56,15000,600000,5175.04,2021-12-07,2020-12-26,SOUTH,False,0.0,56.0,112.0,56.0
312,10113,57,20000,200000,17234.51,2019-10-20,2018-12-01,NORTH,False,0.0,57.0,113.0,57.0
313,10113,57,20000,200000,17234.51,2019-10-20,2018-12-31,NORTH,False,0.0,57.0,113.0,57.0
314,10113,57,20000,200000,17234.51,2019-10-20,2019-01-30,NORTH,False,0.0,57.0,113.0,57.0
315,10113,57,20000,200000,17234.51,2019-10-20,2019-03-01,NORTH,False,0.0,57.0,113.0,57.0
316,10113,57,20000,200000,17234.51,2019-10-20,2019-03-31,NORTH,False,0.0,57.0,113.0,57.0
317,10114,57,12500,400000,7917.42,2006-12-22,2006-02-27,NORTH,False,0.0,57.0,114.0,57.0
318,10115,57,20000,600000,4938.08,2014-05-15,2013-03-21,NORTH,False,0.0,57.0,115.0,57.0
319,10115,57,20000,600000,4938.08,2014-05-15,2013-04-20,NORTH,False,0.0,57.0,115.0,57.0
320,10115,57,20000,600000,4938.08,2014-05-15,2013-05-20,NORTH,False,0.0,57.0,115.0,57.0
321,10115,57,20000,600000,4938.08,2014-05-15,2013-06-19,NORTH,False,0.0,57.0,115.0,57.0
322,10115,57,20000,600000,4938.08,2014-05-15,2013-07-19,NORTH,False,0.0,57.0,115.0,57.0
323,10116,58,7500,600000,4907.45,2008-06-05,2008-02-08,WEST,False,0.0,58.0,116.0,58.0
324,10116,58,7500,600000,4907.45,2008-06-05,2008-03-09,WEST,False,0.0,58.0,116.0,58.0
325,10117,58,25000,800000,8945.15,2021-12-29,2020-10-06,WEST,False,0.0,58.0,117.0,58.0
326,10117,58,25000,800000,8945.15,2021-12-29,2020-11-05,WEST,False,0.0,58.0,117.0,58.0
327,10117,58,25000,800000,8945.15,2021-12-29,2020-12-05,WEST,False,0.0,58.0,117.0,58.0
328,10117,58,25000,800000,8945.15,2021-12-29,2021-01-04,WEST,False,0.0,58.0,117.0,58.0
329,10118,58,20000,500000,4762.44,2011-07-20,2010-12-31,WEST,False,0.0,58.0,118.0,58.0
330,10118,58,20000,500000,4762.44,2011-07-20,2011-01-30,WEST,False,0.0,58.0,118.0,58.0
331,10118,58,20000,500000,4762.44,2011-07-20,2011-03-01,WEST,False,0.0,58.0,118.0,58.0
332,10118,58,20000,500000,4762.44,2011-07-20,2011-03-31,WEST,False,0.0,58.0,118.0,58.0
333,10119,59,15000,600000,4288.45,2016-06-22,2015-02-24,SOUTH,False,0.0,59.0,119.0,59.0
334,10119,59,15000,600000,4288.45,2016-06-22,2015-03-26,SOUTH,False,0.0,59.0,119.0,59.0
335,10119,59,15000,600000,4288.45,2016-06-22,2015-04-25,SOUTH,False,0.0,59.0,119.0,59.0
336,10119,59,15000,600000,4288.45,2016-06-22,2015-05-25,SOUTH,False,0.0,59.0,119.0,59.0
337,10119,59,15000,600000,4288.45,2016-06-22,2015-06-24,SOUTH,False,0.0,59.0,119.0,59.0
338,10120,59,10000,500000,4577.02,2021-03-31,2020-03-19,SOUTH,False,0.0,59.0,120.0,59.0
339,10120,59,10000,500000,4577.02,2021-03-31,2020-04-18,SOUTH,False,0.0,59.0,120.0,59.0
340,10120,59,10000,500000,4577.02,2021-03-31,2020-05-18,SOUTH,False,0.0,59.0,120.0,59.0
341,10120,59,10000,500000,4577.02,2021-03-31,2020-06-17,SOUTH,False,0.0,59.0,120.0,59.0
342,10120,59,10000,500000,4577.02,2021-03-31,2020-07-17,SOUTH,False,0.0,59.0,120.0,59.0
343,10121,60,5000,200000,4142.81,2009-12-08,2009-03-23,WEST,False,0.0,60.0,121.0,60.0
344,10121,60,5000,200000,4142.81,2009-12-08,2009-04-22,WEST,False,0.0,60.0,121.0,60.0
345,10121,60,5000,200000,4142.81,2009-12-08,2009-05-22,WEST,False,0.0,60.0,121.0,60.0
346,10122,60,7500,400000,5159.68,2007-01-18,2006-09-23,WEST,False,0.0,60.0,122.0,60.0
347,10123,60,15000,800000,6078.28,2008-07-27,2008-05-17,WEST,False,0.0,60.0,123.0,60.0
348,10123,60,15000,800000,6078.28,2008-07-27,2008-06-16,WEST,False,0.0,60.0,123.0,60.0
349,10123,60,15000,800000,6078.28,2008-07-27,2008-07-16,WEST,False,0.0,60.0,123.0,60.0
350,10123,60,15000,800000,6078.28,2008-07-27,2008-08-15,WEST,True,300.0,60.0,123.0,60.0
351,10123,60,15000,800000,6078.28,2008-07-27,2008-09-14,WEST,True,300.0,60.0,123.0,60.0
352,10124,61,10000,500000,7163.96,2008-09-30,2007-12-18,EAST,False,0.0,61.0,124.0,61.0
353,10125,61,5000,200000,3806.96,2012-12-04,2011-07-17,EAST,False,0.0,61.0,125.0,61.0
354,10125,61,5000,200000,3806.96,2012-12-04,2011-08-16,EAST,False,0.0,61.0,125.0,61.0
355,10125,61,5000,200000,3806.96,2012-12-04,2011-09-15,EAST,False,0.0,61.0,125.0,61.0
356,10126,61,12500,600000,8237.9,2020-02-08,2019-06-18,EAST,False,0.0,61.0,126.0,61.0
357,10126,61,12500,600000,8237.9,2020-02-08,2019-07-18,EAST,False,0.0,61.0,126.0,61.0
358,10127,62,20000,600000,11678.56,2019-08-27,2018-04-23,SOUTH,False,0.0,62.0,127.0,62.0
359,10127,62,20000,600000,11678.56,2019-08-27,2018-05-23,SOUTH,False,0.0,62.0,127.0,62.0
360,10127,62,20000,600000,11678.56,2019-08-27,2018-06-22,SOUTH,False,0.0,62.0,127.0,62.0
361,10128,62,7500,1000000,2401.62,2012-05-31,2011-10-28,SOUTH,False,0.0,62.0,128.0,62.0
362,10128,62,7500,1000000,2401.62,2012-05-31,2011-11-27,SOUTH,False,0.0,62.0,128.0,62.0
363,10128,62,7500,1000000,2401.62,2012-05-31,2011-12-27,SOUTH,False,0.0,62.0,128.0,62.0
364,10128,62,7500,1000000,2401.62,2012-05-31,2012-01-26,SOUTH,False,0.0,62.0,128.0,62.0
365,10128,62,7500,1000000,2401.62,2012-05-31,2012-02-25,SOUTH,False,0.0,62.0,128.0,62.0
366,10129,63,10000,1000000,2331.23,2017-03-17,2015-11-11,SOUTH,False,0.0,63.0,129.0,63.0
367,10129,63,10000,1000000,2331.23,2017-03-17,2015-12-11,SOUTH,False,0.0,63.0,129.0,63.0
368,10129,63,10000,1000000,2331.23,2017-03-17,2016-01-10,SOUTH,False,0.0,63.0,129.0,63.0
369,10129,63,10000,1000000,2331.23,2017-03-17,2016-02-09,SOUTH,False,0.0,63.0,129.0,63.0
370,10130,63,7500,600000,5237.01,2011-10-08,2011-05-19,SOUTH,False,0.0,63.0,130.0,63.0
371,10130,63,7500,600000,5237.01,2011-10-08,2011-06-18,SOUTH,False,0.0,63.0,130.0,63.0
372,10130,63,7500,600000,5237.01,2011-10-08,2011-07-18,SOUTH,False,0.0,63.0,130.0,63.0
373,10131,64,20000,800000,6148.79,2010-03-18,2008-12-07,EAST,False,0.0,64.0,131.0,64.0
374,10132,64,10000,600000,5086.22,2007-12-18,2007-08-16,EAST,False,0.0,64.0,132.0,64.0
375,10133,65,20000,200000,8437.21,2010-09-12,2009-08-08,WEST,False,0.0,65.0,133.0,65.0
376,10134,65,12500,600000,7169.38,2008-09-16,2008-04-26,WEST,False,0.0,65.0,134.0,65.0
377,10134,65,12500,600000,7169.38,2008-09-16,2008-05-26,WEST,False,0.0,65.0,134.0,65.0
378,10134,65,12500,600000,7169.38,2008-09-16,2008-06-25,WEST,False,0.0,65.0,134.0,65.0
379,10135,66,25000,300000,21236.7,2014-11-18,2014-01-28,SOUTH,False,0.0,66.0,135.0,66.0
380,10135,66,25000,300000,21236.7,2014-11-18,2014-02-27,SOUTH,False,0.0,66.0,135.0,66.0
381,10136,67,10000,800000,4068.9,2018-05-28,2017-04-02,EAST,False,0.0,67.0,136.0,67.0
382,10136,67,10000,800000,4068.9,2018-05-28,2017-05-02,EAST,False,0.0,67.0,136.0,67.0
383,10136,67,10000,800000,4068.9,2018-05-28,2017-06-01,EAST,False,0.0,67.0,136.0,67.0
384,10137,68,25000,600000,20870.41,2021-02-22,2019-12-17,SOUTH,False,0.0,68.0,137.0,68.0
385,10137,68,25000,600000,20870.41,2021-02-22,2020-01-16,SOUTH,False,0.0,68.0,137.0,68.0
386,10137,68,25000,600000,20870.41,2021-02-22,2020-02-15,SOUTH,False,0.0,68.0,137.0,68.0
387,10137,68,25000,600000,20870.41,2021-02-22,2020-03-16,SOUTH,False,0.0,68.0,137.0,68.0
388,10138,68,5000,800000,4150.61,2013-06-07,2012-08-06,SOUTH,False,0.0,68.0,138.0,68.0
389,10138,68,5000,800000,4150.61,2013-06-07,2012-09-05,SOUTH,False,0.0,68.0,138.0,68.0
390,10139,69,5000,500000,3943.07,2008-08-26,2007-08-16,SOUTH,False,0.0,69.0,139.0,69.0
391,10139,69,5000,500000,3943.07,2008-08-26,2007-09-15,SOUTH,False,0.0,69.0,139.0,69.0
392,10139,69,5000,500000,3943.07,2008-08-26,2007-10-15,SOUTH,False,0.0,69.0,139.0,69.0
393,10140,70,5000,600000,1683.02,2008-02-20,2007-01-28,SOUTH,False,0.0,70.0,140.0,70.0
394,10140,70,5000,600000,1683.02,2008-02-20,2007-02-27,SOUTH,False,0.0,70.0,140.0,70.0
395,10140,70,5000,600000,1683.02,2008-02-20,2007-03-29,SOUTH,False,0.0,70.0,140.0,70.0
396,10141,70,7500,200000,4326.66,2010-04-06,2009-12-25,SOUTH,False,0.0,70.0,141.0,70.0
397,10141,70,7500,200000,4326.66,2010-04-06,2010-01-24,SOUTH,False,0.0,70.0,141.0,70.0
398,10141,70,7500,200000,4326.66,2010-04-06,2010-02-23,SOUTH,False,0.0,70.0,141.0,70.0
399,10141,70,7500,200000,4326.66,2010-04-06,2010-03-25,SOUTH,False,0.0,70.0,141.0,70.0
400,10142,71,7500,500000,4666.65,2017-02-01,2016-06-24,WEST,False,0.0,71.0,142.0,71.0
401,10143,71,10000,500000,7011.75,2006-08-18,2006-04-05,WEST,False,0.0,71.0,143.0,71.0
402,10143,71,10000,500000,7011.75,2006-08-18,2006-05-05,WEST,False,0.0,71.0,143.0,71.0
403,10143,71,10000,500000,7011.75,2006-08-18,2006-06-04,WEST,False,0.0,71.0,143.0,71.0
404,10143,71,10000,500000,7011.75,2006-08-18,2006-07-04,WEST,False,0.0,71.0,143.0,71.0
405,10143,71,10000,500000,7011.75,2006-08-18,2006-08-03,WEST,False,0.0,71.0,143.0,71.0
406,10144,72,5000,400000,2229.74,2014-04-23,2013-08-30,SOUTH,False,0.0,72.0,144.0,72.0
407,10144,72,5000,400000,2229.74,2014-04-23,2013-09-29,SOUTH,False,0.0,72.0,144.0,72.0
408,10144,72,5000,400000,2229.74,2014-04-23,2013-10-29,SOUTH,False,0.0,72.0,144.0,72.0
409,10145,72,7500,800000,3832.16,2018-12-28,2017-08-01,SOUTH,False,0.0,72.0,145.0,72.0
410,10146,73,25000,800000,12417.06,2012-11-23,2011-06-23,NORTH,False,0.0,73.0,146.0,73.0
411,10146,73,25000,800000,12417.06,2012-11-23,2011-07-23,NORTH,False,0.0,73.0,146.0,73.0
412,10146,73,25000,800000,12417.06,2012-11-23,2011-08-22,NORTH,False,0.0,73.0,146.0,73.0
413,10146,73,25000,800000,12417.06,2012-11-23,2011-09-21,NORTH,False,0.0,73.0,146.0,73.0
414,10147,73,15000,200000,5181.73,2008-06-30,2008-02-18,NORTH,False,0.0,73.0,147.0,73.0
415,10147,73,15000,200000,5181.73,2008-06-30,2008-03-19,NORTH,False,0.0,73.0,147.0,73.0
416,10147,73,15000,200000,5181.73,2008-06-30,2008-04-18,NORTH,False,0.0,73.0,147.0,73.0
417,10148,74,15000,1000000,3928.71,2013-03-19,2012-07-10,WEST,False,0.0,74.0,148.0,74.0
418,10148,74,15000,1000000,3928.71,2013-03-19,2012-08-09,WEST,False,0.0,74.0,148.0,74.0
419,10148,74,15000,1000000,3928.71,2013-03-19,2012-09-08,WEST,False,0.0,74.0,148.0,74.0
420,10149,74,12500,300000,6543.55,2020-04-09,2019-05-01,WEST,False,0.0,74.0,149.0,74.0
421,10149,74,12500,300000,6543.55,2020-04-09,2019-05-31,WEST,False,0.0,74.0,149.0,74.0
422,10149,74,12500,300000,6543.55,2020-04-09,2019-06-30,WEST,False,0.0,74.0,149.0,74.0
423,10149,74,12500,300000,6543.55,2020-04-09,2019-07-30,WEST,False,0.0,74.0,149.0,74.0
424,10150,75,25000,500000,14692.67,2010-01-15,2009-06-21,NORTH,False,0.0,75.0,150.0,75.0
425,10151,75,10000,500000,7178.99,2012-09-20,2011-10-10,NORTH,False,0.0,75.0,151.0,75.0
426,10152,75,7500,400000,6519.14,2006-03-09,2005-08-08,NORTH,False,0.0,75.0,152.0,75.0
427,10152,75,7500,400000,6519.14,2006-03-09,2005-09-07,NORTH,False,0.0,75.0,152.0,75.0
428,10152,75,7500,400000,6519.14,2006-03-09,2005-10-07,NORTH,False,0.0,75.0,152.0,75.0
429,10153,76,20000,400000,6511.21,2008-07-14,2007-10-15,NORTH,False,0.0,76.0,153.0,76.0
430,10153,76,20000,400000,6511.21,2008-07-14,2007-11-14,NORTH,False,0.0,76.0,153.0,76.0
431,10153,76,20000,400000,6511.21,2008-07-14,2007-12-14,NORTH,False,0.0,76.0,153.0,76.0
432,10154,76,25000,400000,22400.83,2006-06-30,2005-08-22,NORTH,False,0.0,76.0,154.0,76.0
433,10154,76,25000,400000,22400.83,2006-06-30,2005-09-21,NORTH,False,0.0,76.0,154.0,76.0
434,10155,76,10000,600000,5959.02,2019-04-10,2018-06-08,NORTH,False,0.0,76.0,155.0,76.0
435,10156,77,10000,600000,6026.85,2021-10-06,2020-07-28,EAST,False,0.0,77.0,156.0,77.0
436,10156,77,10000,600000,6026.85,2021-10-06,2020-08-27,EAST,False,0.0,77.0,156.0,77.0
437,10157,77,5000,300000,2613.65,2009-04-07,2008-08-27,EAST,False,0.0,77.0,157.0,77.0
438,10157,77,5000,300000,2613.65,2009-04-07,2008-09-26,EAST,False,0.0,77.0,157.0,77.0
439,10157,77,5000,300000,2613.65,2009-04-07,2008-10-26,EAST,False,0.0,77.0,157.0,77.0
440,10157,77,5000,300000,2613.65,2009-04-07,2008-11-25,EAST,False,0.0,77.0,157.0,77.0
441,10157,77,5000,300000,2613.65,2009-04-07,2008-12-25,EAST,False,0.0,77.0,157.0,77.0
442,10158,78,5000,400000,2468.3,2013-09-07,2013-01-06,EAST,False,0.0,78.0,158.0,78.0
443,10158,78,5000,400000,2468.3,2013-09-07,2013-02-05,EAST,False,0.0,78.0,158.0,78.0
444,10158,78,5000,400000,2468.3,2013-09-07,2013-03-07,EAST,False,0.0,78.0,158.0,78.0
445,10158,78,5000,400000,2468.3,2013-09-07,2013-04-06,EAST,False,0.0,78.0,158.0,78.0
446,10158,78,5000,400000,2468.3,2013-09-07,2013-05-06,EAST,False,0.0,78.0,158.0,78.0
447,10159,78,10000,600000,8554.22,2007-02-26,2006-02-04,EAST,False,0.0,78.0,159.0,78.0
448,10159,78,10000,600000,8554.22,2007-02-26,2006-03-06,EAST,False,0.0,78.0,159.0,78.0
449,10159,78,10000,600000,8554.22,2007-02-26,2006-04-05,EAST,False,0.0,78.0,159.0,78.0
450,10159,78,10000,600000,8554.22,2007-02-26,2006-05-05,EAST,False,0.0,78.0,159.0,78.0
451,10159,78,10000,600000,8554.22,2007-02-26,2006-06-04,EAST,False,0.0,78.0,159.0,78.0
452,10160,78,7500,1000000,4643.5,2009-08-23,2009-05-07,EAST,False,0.0,78.0,160.0,78.0
453,10161,79,25000,1000000,18997.85,2013-05-11,2012-03-27,NORTH,False,0.0,79.0,161.0,79.0
454,10161,79,25000,1000000,18997.85,2013-05-11,2012-04-26,NORTH,False,0.0,79.0,161.0,79.0
455,10161,79,25000,1000000,18997.85,2013-05-11,2012-05-26,NORTH,False,0.0,79.0,161.0,79.0
456,10162,80,15000,400000,4509.03,2008-06-20,2007-02-25,SOUTH,False,0.0,80.0,162.0,80.0
457,10163,80,10000,1000000,4883.96,2017-06-19,2016-08-15,SOUTH,False,0.0,80.0,163.0,80.0
458,10164,81,15000,300000,4978.38,2011-03-20,2009-11-20,WEST,False,0.0,81.0,164.0,81.0
459,10164,81,15000,300000,4978.38,2011-03-20,2009-12-20,WEST,False,0.0,81.0,164.0,81.0
460,10164,81,15000,300000,4978.38,2011-03-20,2010-01-19,WEST,False,0.0,81.0,164.0,81.0
461,10165,82,25000,600000,14644.47,2021-08-18,2020-06-20,WEST,False,0.0,82.0,165.0,82.0
462,10165,82,25000,600000,14644.47,2021-08-18,2020-07-20,WEST,False,0.0,82.0,165.0,82.0
463,10165,82,25000,600000,14644.47,2021-08-18,2020-08-19,WEST,False,0.0,82.0,165.0,82.0
464,10166,82,5000,200000,1459.31,2015-09-03,2014-05-12,WEST,False,0.0,82.0,166.0,82.0
465,10166,82,5000,200000,1459.31,2015-09-03,2014-06-11,WEST,False,0.0,82.0,166.0,82.0
466,10166,82,5000,200000,1459.31,2015-09-03,2014-07-11,WEST,False,0.0,82.0,166.0,82.0
467,10167,82,10000,800000,2973.1,2016-06-05,2015-10-04,WEST,False,0.0,82.0,167.0,82.0
468,10168,83,7500,800000,1650.99,2017-04-28,2016-09-25,EAST,False,0.0,83.0,168.0,83.0
469,10168,83,7500,800000,1650.99,2017-04-28,2016-10-25,EAST,False,0.0,83.0,168.0,83.0
470,10169,83,25000,800000,17040.83,2010-05-08,2009-12-27,EAST,False,0.0,83.0,169.0,83.0
471,10169,83,25000,800000,17040.83,2010-05-08,2010-01-26,EAST,False,0.0,83.0,169.0,83.0
472,10169,83,25000,800000,17040.83,2010-05-08,2010-02-25,EAST,False,0.0,83.0,169.0,83.0
473,10169,83,25000,800000,17040.83,2010-05-08,2010-03-27,EAST,False,0.0,83.0,169.0,83.0
474,10169,83,25000,800000,17040.83,2010-05-08,2010-04-26,EAST,False,0.0,83.0,169.0,83.0
475,10170,84,5000,500000,3670.58,2010-11-03,2009-09-16,SOUTH,False,0.0,84.0,170.0,84.0
476,10170,84,5000,500000,3670.58,2010-11-03,2009-10-16,SOUTH,False,0.0,84.0,170.0,84.0
477,10171,84,25000,500000,12546.83,2007-12-20,2006-09-29,SOUTH,False,0.0,84.0,171.0,84.0
478,10171,84,25000,500000,12546.83,2007-12-20,2006-10-29,SOUTH,False,0.0,84.0,171.0,84.0
479,10171,84,25000,500000,12546.83,2007-12-20,2006-11-28,SOUTH,False,0.0,84.0,171.0,84.0
480,10171,84,25000,500000,12546.83,2007-12-20,2006-12-28,SOUTH,False,0.0,84.0,171.0,84.0
481,10171,84,25000,500000,12546.83,2007-12-20,2007-01-27,SOUTH,False,0.0,84.0,171.0,84.0
482,10172,85,15000,600000,7925.36,2005-12-25,2005-09-26,WEST,False,0.0,85.0,172.0,85.0
483,10173,86,20000,200000,5351.05,2007-09-16,2006-06-27,NORTH,False,0.0,86.0,173.0,86.0
484,10173,86,20000,200000,5351.05,2007-09-16,2006-07-27,NORTH,False,0.0,86.0,173.0,86.0
485,10174,86,15000,300000,10041.31,2018-12-02,2018-07-01,NORTH,False,0.0,86.0,174.0,86.0
486,10175,87,10000,600000,4465.42,2008-12-01,2008-04-07,NORTH,False,0.0,87.0,175.0,87.0
487,10175,87,10000,600000,4465.42,2008-12-01,2008-05-07,NORTH,False,0.0,87.0,175.0,87.0
488,10175,87,10000,600000,4465.42,2008-12-01,2008-06-06,NORTH,False,0.0,87.0,175.0,87.0
489,10176,88,15000,200000,11605.66,2010-09-23,2010-06-05,EAST,False,0.0,88.0,176.0,88.0
490,10176,88,15000,200000,11605.66,2010-09-23,2010-07-05,EAST,False,0.0,88.0,176.0,88.0
491,10176,88,15000,200000,11605.66,2010-09-23,2010-08-04,EAST,False,0.0,88.0,176.0,88.0
492,10177,88,20000,300000,6404.83,2017-06-03,2016-11-11,EAST,False,0.0,88.0,177.0,88.0
493,10177,88,20000,300000,6404.83,2017-06-03,2016-12-11,EAST,False,0.0,88.0,177.0,88.0
494,10177,88,20000,300000,6404.83,2017-06-03,2017-01-10,EAST,False,0.0,88.0,177.0,88.0
495,10177,88,20000,300000,6404.83,2017-06-03,2017-02-09,EAST,False,0.0,88.0,177.0,88.0
496,10177,88,20000,300000,6404.83,2017-06-03,2017-03-11,EAST,False,0.0,88.0,177.0,88.0
497,10178,88,5000,300000,3979.54,2005-12-20,2005-02-05,EAST,False,0.0,88.0,178.0,88.0
498,10178,88,5000,300000,3979.54,2005-12-20,2005-03-07,EAST,False,0.0,88.0,178.0,88.0
499,10178,88,5000,300000,3979.54,2005-12-20,2005-04-06,EAST,False,0.0,88.0,178.0,88.0
500,10178,88,5000,300000,3979.54,2005-12-20,2005-05-06,EAST,False,0.0,88.0,178.0,88.0
501,10178,88,5000,300000,3979.54,2005-12-20,2005-06-05,EAST,False,0.0,88.0,178.0,88.0
502,10179,89,7500,500000,6528.18,2021-10-07,2020-08-29,WEST,False,0.0,89.0,179.0,89.0
